"x" "y"
1.37095844714667 4.34239958209258
-0.564698171396089 0.392979200791685
0.363128411337339 1.22465249925475
0.63286260496104 3.18996616075845
0.404268323140999 1.47514994190309
-0.106124516091484 0.840507874045067
1.51152199743894 3.81191605394345
-0.0946590384130976 0.749506837196319
2.01842371387704 5.13094394500483
-0.062714099052421 0.934152280893661
1.30486965422349 3.59719303301327
2.28664539270111 5.62732714937323
-1.38886070111234 -2.02043902014801
-0.278788766817371 0.190313901021306
-0.133321336393658 -0.0971922127447221
0.635950398070074 2.08073393270324
-0.284252921416072 0.175169028228955
-2.65645542090478 -2.96196534163715
-2.44046692857552 -4.5619919727459
1.32011334573019 3.70885480073969
-0.306638594078475 -0.360089721815094
-1.78130843398 -3.2978347386784
-0.171917355759621 0.718516481579261
1.2146746991726 2.93102983090318
1.89519346126497 4.78947561537758
-0.4304691316062 -0.0750677039253069
-0.25726938276893 0.178625431237393
-1.76316308519478 -3.53866509309911
0.460097354831271 1.30782073448255
-0.639994875960119 -0.190231531361269
0.455450123241219 2.19471054369421
0.704837337228819 2.1632359976809
1.03510352196992 3.07023848597252
-0.608926375407211 0.343592070875561
0.50495512329797 2.72983811808404
-1.71700867907334 -2.9825742423496
-0.784459008379496 -0.62757779688408
-0.850907594176518 -0.101065987893186
-2.41420764994663 -4.06328009017641
0.0361226068922556 1.04601047131501
0.205998600200254 1.36894355128196
-0.361057298548666 -0.165954106050548
0.758163235699517 2.29398446895666
-0.726704827076575 -0.46813209369727
-1.36828104441929 -1.94349651336755
0.432818025888717 2.42232906346154
-0.811393176186672 -0.863282773200334
1.44410126172125 3.67161800714214
-0.431446202613345 0.485538883049361
0.655647883402207 1.78311156021896
0.321925265203947 1.62350129283229
-0.783838940880375 -1.34345029293455
1.57572751979198 4.7350398142018
0.642899305717316 2.14897576074759
0.0897606465996057 0.945598630863085
0.276550747291463 0.933975330589819
0.679288816055271 2.35469661522188
0.0898328865790817 0.779524684182334
-2.99309008315293 -5.25292633128109
0.284882953530659 2.21360352985361
-0.367234642740975 0.177767779396986
0.185230564865609 0.834569937655881
0.581823727365507 2.2452508959647
1.39973682729268 3.61810444677138
-0.727292059474465 -0.159577344955261
1.30254263204414 4.32129622795378
0.335848119752074 1.1753499839494
1.03850609869762 3.30433734618538
0.920728568290646 2.88390616592054
0.720878162866862 2.889539116866
-1.04311893856785 -1.20112694660884
-0.0901863866107067 1.23793676100889
0.623518161999544 1.37450839333074
-0.953523357772344 -0.0623172548880011
-0.542828814573857 0.346731360111576
0.580996497681682 2.08660500092049
0.768178737834591 1.8118539105996
0.463767588540167 2.24903952710133
-0.88577629740968 -0.529955662911975
-1.09978089864786 -1.20273961050641
1.51270700980493 4.10114196604107
0.257921437532031 1.22378838988916
0.0884402291595864 1.36128382463429
-0.120896537539089 0.905534094781579
-1.19432889516053 -1.52828747699234
0.611996898040387 1.5558754686342
-0.217139845746521 0.916094717726976
-0.182756706331922 0.911584898473173
0.93334632857116 2.44853936074161
0.821773110508249 1.84625214001338
1.39211637593427 3.88671204216236
-0.476173923054674 -0.124891835095793
0.650348560726305 2.42700297313484
1.39111045639 3.13521968003772
-1.1107888794479 -1.70116298108598
-0.860792586877842 -0.178697746915734
-1.13173868085377 -1.06158990934968
-1.4592139995024 -1.62518423064514
0.0799825532411612 2.0675793295593
0.65320433964919 2.37081939359957
